State,County,Latitude,Longitude
Texas,Milam County,30.78630242756767,-96.97682637278756
Indiana,Spencer County,38.01400953387495,-87.007734547298
Kentucky,Hart County,37.29992646970495,-85.88470997211785
Kentucky,Lincoln County,37.455366758971195,-84.66084535212129
Montana,Blaine County,48.43272619042281,-108.95857755967413
Virginia,Norfolk City,36.92334013242712,-76.24563369547118
Texas,Reeves County,31.323186156741453,-103.69316726624396
Virginia,Pulaski County,37.06356105305192,-80.71438563567804
North Carolina,Union County,34.98835748857587,-80.53074004191757
North Dakota,Mckenzie County,47.74016062006,-103.39527820053819
Florida,Okaloosa County,30.615371324250436,-86.59333346318813
California,Alameda County,37.65051111416989,-121.91804298252244
Illinois,Calhoun County,39.16929792894221,-90.66757215559298
Indiana,Kosciusko County,41.24409733494746,-85.86071768056613
Mississippi,Noxubee County,33.11011278142009,-88.5698161861754
Arkansas,Woodruff County,35.1863263779601,-91.24309256530015
New Jersey,Gloucester County,39.717264599632315,-75.14141304419304
New Hampshire,Hillsborough County,42.91529150609051,-71.71608246629012
Montana,Judith Basin County,47.04544324856245,-110.2660468908173
North Carolina,Mitchell County,36.01320388691243,-82.16358154868276
Montana,Powell County,46.85641537603234,-112.9361580997918
Oregon,Polk County,44.90352468272466,-123.41323101172543
Oregon,Wasco County,45.16002354834562,-121.16777461293478
South Dakota,Perkins County,45.490502090897074,-102.47563594938586
Iowa,Taylor County,40.73743236086565,-94.6964147618024
Alabama,Washington County,31.40760378747015,-88.20787680354952
Ohio,Defiance County,41.32391609578247,-84.49049512101412
West Virginia,Greenbrier County,37.94693263856616,-80.4529547129174
Illinois,Marion County,38.649578110396696,-88.91898111428694
Virginia,Dickenson County,37.12579112415586,-82.35035315176573
Virginia,Amelia County,37.336026040622755,-77.97613793328381
Georgia,Randolph County,31.76262266879282,-84.75419207375624
New Mexico,Luna County,32.18221545872968,-107.749771903099
Texas,Nueces County,27.73504875988952,-97.51623470151898
Wyoming,Weston County,43.84048506154479,-104.56783004837634
Unknown,Toa Baja Municipio,18.457238078012402,-66.19058355478323
Illinois,Warren County,40.84883416277142,-90.61503757153687
Alabama,Madison County,34.763089703650216,-86.5502065168421
Tennessee,Wilson County,36.154694366180095,-86.29734742145246
Texas,Camp County,32.973224742603506,-94.97847695686063
Oklahoma,Jefferson County,34.11100289429269,-97.83579133074768
West Virginia,Ritchie County,39.1782673749634,-81.06294738058763
Iowa,Page County,40.739144016694716,-95.15017486373017
Kansas,Jefferson County,39.23576476681683,-95.38344873273289
Louisiana,Iberia Parish,29.756331543080645,-91.76528685975778
Alaska,Kusilvak Census Area,62.1600127110498,-163.52546478438578
North Carolina,Onslow County,34.70983636312392,-77.41576582455005
Minnesota,Faribault County,43.673928314310054,-93.94799933264828
Tennessee,Grainger County,36.2762586670254,-83.50962044208516
Texas,Freestone County,31.70489407360678,-96.14909229444469
Pennsylvania,Mifflin County,40.610414931042534,-77.61702960202477
Alabama,Crenshaw County,31.731500175138585,-86.31353889363282
Virginia,Bristol City,36.61803792345774,-82.16053888014793
Texas,Runnels County,31.831095248058727,-99.97623130359138
Texas,Terrell County,30.224961566845778,-102.07648647025363
Kansas,Rawlins County,39.78524091113599,-101.0757051088639
Kansas,Thomas County,39.35096860239852,-101.0555312850434
Georgia,Jeff Davis County,31.805595777223246,-82.63694089156078
Iowa,Cherokee County,42.73562257809321,-95.62380539607646
Arkansas,White County,35.25629048980819,-91.7455745677859
Mississippi,Leflore County,33.55052410072347,-90.30106468631989
Missouri,Cooper County,38.84353965590177,-92.81011910650982
Michigan,Dickinson County,46.00923945720996,-87.8702584455587
Illinois,Will County,41.44505031684473,-87.97864593897617
Texas,Deaf Smith County,34.966019036630684,-102.60492683746286
South Dakota,Brookings County,44.369679610881306,-96.79042100840697
Missouri,Clay County,39.3105197862677,-94.42087227253371
Mississippi,Coahoma County,34.23001092533423,-90.60172236463896
Indiana,Boone County,40.05080970783911,-86.46871227954007
Iowa,Des Moines County,40.92317439200121,-91.18148298857868
Iowa,Scott County,41.63709783793738,-90.6232427814441
Kansas,Ottawa County,39.13253749501691,-97.65021576920438
Florida,Columbia County,30.224239945992913,-82.62153888695939
Florida,Holmes County,30.867890603400994,-85.81410235213392
Mississippi,Harrison County,30.416049668526938,-89.08164268496887
Unknown,Utuado Municipio,18.271003008477496,-66.70244784032646
Tennessee,Bradley County,35.15411029368122,-84.8596027279971
Minnesota,Carlton County,46.59237970495709,-92.67705119095717
Texas,Marion County,32.797981789147634,-94.35722218912716
New York,Schoharie County,42.588219291792015,-74.44211759111968
Oklahoma,Pawnee County,36.316876729499505,-96.6991946186263
New York,Broome County,42.16022168523725,-75.81957008305406
Texas,Liberty County,30.151612133670103,-94.812212268384
Ohio,Athens County,39.333857610418576,-82.04512197301696
Ohio,Jefferson County,40.38501950567072,-80.76097229224766
West Virginia,Randolph County,38.77472312318611,-79.87579557353152
West Virginia,Marion County,39.50999507272123,-80.24339834250856
New Jersey,Cumberland County,39.32809858070762,-75.1293182687371
California,Nevada County,39.301369581365144,-120.76875210697675
Wisconsin,Douglas County,46.46410987860856,-91.89940248904124
Kentucky,Pulaski County,37.103926888457494,-84.57717629017955
North Carolina,Edgecombe County,35.912880667544705,-77.59705888368899
Texas,Jasper County,30.743960607418863,-94.02508503584214
Utah,Beaver County,38.35701381329263,-113.23572009899253
Georgia,Murray County,34.78844750243697,-84.74809357905295
Indiana,Jay County,40.43791837252515,-85.00563532523081
Michigan,Montcalm County,43.31093970634213,-85.15248110815115
New York,Rensselaer County,42.711053543293005,-73.50971213256503
Florida,Collier County,26.100367949059596,-81.44454715225734
New Mexico,Mckinley County,35.58066418758983,-108.26182317953474
Georgia,Ben Hill County,31.7597819469321,-83.22045897086588
Arkansas,Lee County,34.78043769462693,-90.78079794764223
Florida,Baker County,30.331070985080196,-82.28458726828613
Georgia,Lanier County,31.037893656725945,-83.06265335717146
Kansas,Rice County,38.347142873833484,-98.20102995579747
Alabama,Calhoun County,33.7714324493309,-85.82603085641108
Mississippi,Jackson County,30.46288758044345,-88.62284157631771
Kentucky,Campbell County,38.94647103573293,-84.3796990650524
Kentucky,Cumberland County,36.78652968227769,-85.38844862369265
Mississippi,Panola County,34.36393508710272,-89.95056727968174
Texas,Hansford County,36.27745447167035,-101.35453921123474
Texas,Chambers County,29.70826704661107,-94.67136318550999
Georgia,Quitman County,31.867330559902737,-85.018784157565
Texas,Hardin County,30.332377298297583,-94.3902288308814
Ohio,Sandusky County,41.357416427641006,-83.14391567496708
Maine,Piscataquis County,45.837364327319314,-69.28452344247563
Illinois,Pulaski County,37.22317018575118,-89.12658620050009
Oklahoma,Okfuskee County,35.46545077488758,-96.3227789681566
Michigan,Saginaw County,43.33502873105974,-84.0531870344475
New Mexico,Rio Arriba County,36.50958027207721,-106.69308368120855
Vermont,Caledonia County,44.46475969322639,-72.10211328629902
Virginia,Botetourt County,37.55711911530643,-79.81231708276887
Illinois,Madison County,38.82974434042219,-89.9049303547292
Texas,Collin County,33.18799115789977,-96.57243082911972
South Carolina,Abbeville County,34.22262757186015,-82.45927390413563
Nebraska,Dodge County,41.57788716764976,-96.6539838468941
Florida,Sarasota County,27.180770501136198,-82.43413879841997
Wisconsin,Marquette County,43.81958188603432,-89.3987488466503
Arizona,Mohave County,35.70406827090944,-113.75790309346014
Arizona,Yavapai County,34.5998444338723,-112.55373566897924
South Carolina,Horry County,33.90452527494168,-78.97615818730019
Pennsylvania,Montgomery County,40.21082611156675,-75.36729363481331
Idaho,Lewis County,46.23699338956951,-116.42632611602572
Unknown,Arecibo Municipio,18.43369341884822,-66.67496914822215
Virginia,Norton City,36.93153548597296,-82.62620148497932
New Jersey,Morris County,40.86201923779454,-74.54449579511264
Missouri,Sullivan County,40.210641614232465,-93.11152225387956
Kansas,Ness County,38.47941877763598,-99.91617978546427
Texas,Brazoria County,29.167843882464457,-95.43426831102673
Virginia,Staunton City,38.159300801964626,-79.06111682067707
Nebraska,Chase County,40.524195758505115,-101.69794699018198
Ohio,Montgomery County,39.75467214281474,-84.29066883643898
Texas,Throckmorton County,33.177489942111166,-99.21236985291694
Georgia,Oglethorpe County,33.880647960416496,-83.08070320978004
Arkansas,Conway County,35.26237700803475,-92.70146404350041
Missouri,Nodaway County,40.36077379365334,-94.88343372547357
North Dakota,Ransom County,46.456154939044254,-97.65740019181558
Michigan,Bay County,43.72136559145384,-83.94183509010958
Tennessee,Shelby County,35.18432689364081,-89.89382004365206
California,Butte County,39.66692936105124,-121.60067173160115
Minnesota,Pine County,46.120763917520065,-92.74128166602375
Texas,Bastrop County,30.103610866681112,-97.31201437399406
Washington,Klickitat County,45.873805444093115,-120.78920730412196
Washington,San Juan County,48.563185470743406,-122.97751244396481
Wisconsin,Brown County,44.47432885892741,-87.9928589803605
Kansas,Wilson County,37.55924148804047,-95.74338880488217
Louisiana,Natchitoches Parish,31.723375717471303,-93.09623012278999
Louisiana,Terrebonne Parish,29.33752097150398,-90.83770717057725
Georgia,Irwin County,31.60228295161096,-83.27637503827057
Alaska,North Slope Borough,69.36341184609266,-153.51060548124977
Michigan,Arenac County,44.04288547259036,-83.74724184239375
Iowa,Lee County,40.641982168382924,-91.47926439534754
Kansas,Osborne County,39.35033399958129,-98.7679898039425
Michigan,Emmet County,45.58754246922233,-84.98146996020061
Iowa,Fremont County,40.745589184864684,-95.60467653982215
Maine,Lincoln County,43.997787332019904,-69.52575925690353
New York,Seneca County,42.781077940678884,-76.82377223683663
Kentucky,Laurel County,37.11067049362407,-84.11780027582344
Tennessee,Meigs County,35.51288481755659,-84.8132940997603
Missouri,Taney County,36.65475667901241,-93.04112608336206
Georgia,Taylor County,32.555459271493135,-84.2504642347872
Virginia,Williamsburg City,37.26917376637176,-76.70760236118251
Texas,Scurry County,32.746314929449696,-100.91640707766544
Colorado,Gilpin County,39.857543620854585,-105.52262119070448
Oklahoma,Mcclain County,35.009334518753455,-97.44428905842832
West Virginia,Pendleton County,38.680728376755546,-79.35089359201972
Virginia,Page County,38.619423179804684,-78.4843979775505
Oklahoma,Le Flore County,34.900299164284114,-94.70335007956092
West Virginia,Summers County,37.655870092201745,-80.85857471408518
North Carolina,Mecklenburg County,35.24676703927212,-80.83273114503723
New Jersey,Essex County,40.7872112285306,-74.2470661814362
Missouri,Linn County,39.87021147265471,-93.10717570803364
Georgia,Montgomery County,32.173364210907245,-82.53481725634892
Oregon,Sherman County,45.405256591684214,-120.68937172756664
Georgia,Greene County,33.57878420081858,-83.16665520381576
South Dakota,Buffalo County,44.07635000674835,-99.20495575434506
South Dakota,Mellette County,43.581258773734,-100.76000622337287
Texas,Ector County,31.86917253829866,-102.54274920794093
Texas,Limestone County,31.54546416215567,-96.58052973747309
Washington,Grays Harbor County,47.14440907378735,-123.82862082464476
West Virginia,Berkeley County,39.46406649139102,-78.02754286320892
Unknown,Villalba Municipio,18.12817404766303,-66.47280391971347
Montana,Park County,45.48838212857773,-110.52666270927547
Texas,Denton County,33.20553122955294,-97.11681508971724
South Carolina,Cherokee County,35.04814253616111,-81.62055029109287
North Carolina,Yancey County,35.89894799241431,-82.307627978423
Texas,Red River County,33.620681816512054,-95.05036073032882
Texas,Matagorda County,28.7856505535181,-96.00398075741455
Minnesota,Stevens County,45.586138989993934,-96.00026484788847
Georgia,Warren County,33.40896336244621,-82.67676171905715
Texas,Hardeman County,34.29029388399231,-99.74571673587718
Illinois,Monroe County,38.278545694293506,-90.17728139766125
Georgia,Jenkins County,32.79247112535494,-81.96353201205591
Kentucky,Grayson County,37.460819450567065,-86.3438765376703
Texas,Palo Pinto County,32.75318037851174,-98.31302137951766
Georgia,Heard County,33.29702837452311,-85.12827037090136
Alabama,Lawrence County,34.52165201663322,-87.3110445127427
Unknown,Guaynabo Municipio,18.343826454197707,-66.11405046088994
Mississippi,Marshall County,34.76226551042992,-89.50305643518467
Kansas,Clark County,37.23552304365073,-99.82030769182782
Kansas,Haskell County,37.56225073918324,-100.8711918099148
Louisiana,Bienville Parish,32.347325023206466,-93.05605908509811
Georgia,Walker County,34.73560674205928,-85.30096733502091
Iowa,Iowa County,41.68632342824321,-92.0655240142688
Nebraska,Buffalo County,40.85515249407726,-99.07496622349906
Oklahoma,Beaver County,36.74970766766473,-100.47683488488885
Iowa,Butler County,42.731566136117564,-92.79019343817902
Montana,Roosevelt County,48.29451254603323,-105.01639129740758
Unknown,Barceloneta Municipio,18.47153223124611,-66.55946172243188
Washington,Cowlitz County,46.193219546240364,-122.68097454177133
Texas,Live Oak County,28.351371108759615,-98.12478564881356
Missouri,Moniteau County,38.63275163477914,-92.5830546608186
Virginia,Westmoreland County,38.1128050012587,-76.79986332551404
North Carolina,Yadkin County,36.16052776222431,-80.66523412336986
California,Merced County,37.1918704695249,-120.71768800058383
Oklahoma,Dewey County,35.98765282244798,-99.0079219253366
North Carolina,Burke County,35.74961063989199,-81.7047784737672
North Carolina,Wayne County,35.3639599666986,-78.00399712735982
Pennsylvania,Warren County,41.81460088609867,-79.27409066792565
Arkansas,Howard County,34.088831318650044,-93.99357425551909
North Carolina,Davie County,35.92909296975579,-80.54447585275558
